group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Serialize,BincoSE,21,,,72334400.0,ns,2
Serialize,BincoSE,21,,,70979800.0,ns,2
Serialize,BincoSE,21,,,60739600.0,ns,2
Serialize,BincoSE,21,,,58793900.0,ns,2
Serialize,BincoSE,21,,,61726000.0,ns,2
Serialize,BincoSE,21,,,62606500.0,ns,2
Serialize,BincoSE,21,,,65650400.0,ns,2
Serialize,BincoSE,21,,,78831400.0,ns,2
Serialize,BincoSE,21,,,74874800.0,ns,2
Serialize,BincoSE,21,,,68706900.0,ns,2
Serialize,BincoSE,21,,,67431100.0,ns,2
Serialize,BincoSE,21,,,77574000.0,ns,2
Serialize,BincoSE,21,,,81720000.0,ns,2
Serialize,BincoSE,21,,,73888100.0,ns,2
Serialize,BincoSE,21,,,71654800.0,ns,2
Serialize,BincoSE,21,,,72163100.0,ns,2
Serialize,BincoSE,21,,,71933200.0,ns,2
Serialize,BincoSE,21,,,68807100.0,ns,2
Serialize,BincoSE,21,,,68346000.0,ns,2
Serialize,BincoSE,21,,,63262800.0,ns,2
Serialize,BincoSE,21,,,66078900.0,ns,2
Serialize,BincoSE,21,,,72873500.0,ns,2
Serialize,BincoSE,21,,,68549500.0,ns,2
Serialize,BincoSE,21,,,70695000.0,ns,2
Serialize,BincoSE,21,,,77797900.0,ns,2
Serialize,BincoSE,21,,,66045700.0,ns,2
Serialize,BincoSE,21,,,70407700.0,ns,2
Serialize,BincoSE,21,,,78258400.0,ns,2
Serialize,BincoSE,21,,,65971500.0,ns,2
Serialize,BincoSE,21,,,67431100.0,ns,2
Serialize,BincoSE,21,,,67662200.0,ns,2
Serialize,BincoSE,21,,,66408000.0,ns,2
Serialize,BincoSE,21,,,62438500.0,ns,2
Serialize,BincoSE,21,,,102213400.0,ns,2
Serialize,BincoSE,21,,,85966300.0,ns,2
Serialize,BincoSE,21,,,108322400.0,ns,2
Serialize,BincoSE,21,,,101207000.0,ns,2
Serialize,BincoSE,21,,,80315600.0,ns,2
Serialize,BincoSE,21,,,82073900.0,ns,2
Serialize,BincoSE,21,,,103356100.0,ns,2
Serialize,BincoSE,21,,,82634300.0,ns,2
Serialize,BincoSE,21,,,76320400.0,ns,2
Serialize,BincoSE,21,,,64234600.0,ns,2
Serialize,BincoSE,21,,,89626300.0,ns,2
Serialize,BincoSE,21,,,78821000.0,ns,2
Serialize,BincoSE,21,,,68193100.0,ns,2
Serialize,BincoSE,21,,,62714100.0,ns,2
Serialize,BincoSE,21,,,61084800.0,ns,2
Serialize,BincoSE,21,,,62872600.0,ns,2
Serialize,BincoSE,21,,,59260400.0,ns,2
Serialize,BincoSE,21,,,61397100.0,ns,2
Serialize,BincoSE,21,,,59106400.0,ns,2
Serialize,BincoSE,21,,,59365000.0,ns,2
Serialize,BincoSE,21,,,61259000.0,ns,2
Serialize,BincoSE,21,,,60689700.0,ns,2
Serialize,BincoSE,21,,,60616800.0,ns,2
Serialize,BincoSE,21,,,63538700.0,ns,2
Serialize,BincoSE,21,,,74886100.0,ns,2
Serialize,BincoSE,21,,,61128100.0,ns,2
Serialize,BincoSE,21,,,64409900.0,ns,2
Serialize,BincoSE,21,,,60090100.0,ns,2
Serialize,BincoSE,21,,,59685400.0,ns,2
Serialize,BincoSE,21,,,65316200.0,ns,2
Serialize,BincoSE,21,,,59630200.0,ns,2
Serialize,BincoSE,21,,,66571200.0,ns,2
Serialize,BincoSE,21,,,61202300.0,ns,2
Serialize,BincoSE,21,,,60458900.0,ns,2
Serialize,BincoSE,21,,,62881800.0,ns,2
Serialize,BincoSE,21,,,63254200.0,ns,2
Serialize,BincoSE,21,,,67615100.0,ns,2
Serialize,BincoSE,21,,,62088600.0,ns,2
Serialize,BincoSE,21,,,65534100.0,ns,2
Serialize,BincoSE,21,,,60848300.0,ns,2
Serialize,BincoSE,21,,,70535000.0,ns,2
Serialize,BincoSE,21,,,74130400.0,ns,2
Serialize,BincoSE,21,,,65984800.0,ns,2
Serialize,BincoSE,21,,,60068800.0,ns,2
Serialize,BincoSE,21,,,61681100.0,ns,2
Serialize,BincoSE,21,,,65924800.0,ns,2
Serialize,BincoSE,21,,,62716500.0,ns,2
Serialize,BincoSE,21,,,64214700.0,ns,2
Serialize,BincoSE,21,,,65464600.0,ns,2
Serialize,BincoSE,21,,,67666900.0,ns,2
Serialize,BincoSE,21,,,66299600.0,ns,2
Serialize,BincoSE,21,,,69674300.0,ns,2
Serialize,BincoSE,21,,,75940500.0,ns,2
Serialize,BincoSE,21,,,61360400.0,ns,2
Serialize,BincoSE,21,,,61744100.0,ns,2
Serialize,BincoSE,21,,,62281100.0,ns,2
Serialize,BincoSE,21,,,59034300.0,ns,2
Serialize,BincoSE,21,,,67103200.0,ns,2
Serialize,BincoSE,21,,,87328800.0,ns,2
Serialize,BincoSE,21,,,65459600.0,ns,2
Serialize,BincoSE,21,,,75021600.0,ns,2
Serialize,BincoSE,21,,,67800300.0,ns,2
Serialize,BincoSE,21,,,68536900.0,ns,2
Serialize,BincoSE,21,,,81190700.0,ns,2
Serialize,BincoSE,21,,,71272200.0,ns,2
Serialize,BincoSE,21,,,66711700.0,ns,2
Serialize,BincoSE,21,,,70835200.0,ns,2
