group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Deserialize,JsonDe,21,,,411101400.0,ns,1
Deserialize,JsonDe,21,,,412982300.0,ns,1
Deserialize,JsonDe,21,,,408989900.0,ns,1
Deserialize,JsonDe,21,,,415320900.0,ns,1
Deserialize,JsonDe,21,,,410491600.0,ns,1
Deserialize,JsonDe,21,,,413294500.0,ns,1
Deserialize,JsonDe,21,,,412840400.0,ns,1
Deserialize,JsonDe,21,,,414604100.0,ns,1
Deserialize,JsonDe,21,,,406557600.0,ns,1
Deserialize,JsonDe,21,,,417652100.0,ns,1
Deserialize,JsonDe,21,,,414340600.0,ns,1
Deserialize,JsonDe,21,,,413436600.0,ns,1
Deserialize,JsonDe,21,,,420175100.0,ns,1
Deserialize,JsonDe,21,,,412473500.0,ns,1
Deserialize,JsonDe,21,,,413198500.0,ns,1
Deserialize,JsonDe,21,,,419416000.0,ns,1
Deserialize,JsonDe,21,,,418732000.0,ns,1
Deserialize,JsonDe,21,,,421436200.0,ns,1
Deserialize,JsonDe,21,,,410253400.0,ns,1
Deserialize,JsonDe,21,,,412895200.0,ns,1
Deserialize,JsonDe,21,,,420954200.0,ns,1
Deserialize,JsonDe,21,,,431343000.0,ns,1
Deserialize,JsonDe,21,,,424063100.0,ns,1
Deserialize,JsonDe,21,,,416651000.0,ns,1
Deserialize,JsonDe,21,,,417058200.0,ns,1
Deserialize,JsonDe,21,,,416895900.0,ns,1
Deserialize,JsonDe,21,,,407844600.0,ns,1
Deserialize,JsonDe,21,,,414315000.0,ns,1
Deserialize,JsonDe,21,,,411032800.0,ns,1
Deserialize,JsonDe,21,,,412623200.0,ns,1
Deserialize,JsonDe,21,,,418951200.0,ns,1
Deserialize,JsonDe,21,,,411703900.0,ns,1
Deserialize,JsonDe,21,,,413988100.0,ns,1
Deserialize,JsonDe,21,,,416499200.0,ns,1
Deserialize,JsonDe,21,,,417422200.0,ns,1
Deserialize,JsonDe,21,,,429471500.0,ns,1
Deserialize,JsonDe,21,,,441966200.0,ns,1
Deserialize,JsonDe,21,,,440740000.0,ns,1
Deserialize,JsonDe,21,,,414147100.0,ns,1
Deserialize,JsonDe,21,,,417658000.0,ns,1
Deserialize,JsonDe,21,,,408624500.0,ns,1
Deserialize,JsonDe,21,,,412056600.0,ns,1
Deserialize,JsonDe,21,,,418883300.0,ns,1
Deserialize,JsonDe,21,,,420433100.0,ns,1
Deserialize,JsonDe,21,,,419166300.0,ns,1
Deserialize,JsonDe,21,,,425490400.0,ns,1
Deserialize,JsonDe,21,,,414144500.0,ns,1
Deserialize,JsonDe,21,,,421673300.0,ns,1
Deserialize,JsonDe,21,,,433418000.0,ns,1
Deserialize,JsonDe,21,,,414878900.0,ns,1
Deserialize,JsonDe,21,,,423361200.0,ns,1
Deserialize,JsonDe,21,,,413413000.0,ns,1
Deserialize,JsonDe,21,,,415701500.0,ns,1
Deserialize,JsonDe,21,,,418722000.0,ns,1
Deserialize,JsonDe,21,,,418614200.0,ns,1
Deserialize,JsonDe,21,,,410003800.0,ns,1
Deserialize,JsonDe,21,,,407688800.0,ns,1
Deserialize,JsonDe,21,,,420716200.0,ns,1
Deserialize,JsonDe,21,,,415426000.0,ns,1
Deserialize,JsonDe,21,,,423206900.0,ns,1
Deserialize,JsonDe,21,,,423598000.0,ns,1
Deserialize,JsonDe,21,,,427024900.0,ns,1
Deserialize,JsonDe,21,,,422311100.0,ns,1
Deserialize,JsonDe,21,,,420293600.0,ns,1
Deserialize,JsonDe,21,,,413781200.0,ns,1
Deserialize,JsonDe,21,,,411116200.0,ns,1
Deserialize,JsonDe,21,,,419201300.0,ns,1
Deserialize,JsonDe,21,,,432479200.0,ns,1
Deserialize,JsonDe,21,,,422947100.0,ns,1
Deserialize,JsonDe,21,,,438319400.0,ns,1
Deserialize,JsonDe,21,,,423038500.0,ns,1
Deserialize,JsonDe,21,,,437091100.0,ns,1
Deserialize,JsonDe,21,,,468983600.0,ns,1
Deserialize,JsonDe,21,,,452080300.0,ns,1
Deserialize,JsonDe,21,,,450539000.0,ns,1
Deserialize,JsonDe,21,,,456907100.0,ns,1
Deserialize,JsonDe,21,,,426862400.0,ns,1
Deserialize,JsonDe,21,,,419577800.0,ns,1
Deserialize,JsonDe,21,,,423495000.0,ns,1
Deserialize,JsonDe,21,,,406561500.0,ns,1
Deserialize,JsonDe,21,,,404386700.0,ns,1
Deserialize,JsonDe,21,,,461500200.0,ns,1
Deserialize,JsonDe,21,,,422364100.0,ns,1
Deserialize,JsonDe,21,,,426463700.0,ns,1
Deserialize,JsonDe,21,,,411796700.0,ns,1
Deserialize,JsonDe,21,,,413214500.0,ns,1
Deserialize,JsonDe,21,,,405854500.0,ns,1
Deserialize,JsonDe,21,,,406968200.0,ns,1
Deserialize,JsonDe,21,,,400094200.0,ns,1
Deserialize,JsonDe,21,,,411069200.0,ns,1
Deserialize,JsonDe,21,,,418941400.0,ns,1
Deserialize,JsonDe,21,,,404155300.0,ns,1
Deserialize,JsonDe,21,,,408784300.0,ns,1
Deserialize,JsonDe,21,,,403305300.0,ns,1
Deserialize,JsonDe,21,,,401435900.0,ns,1
Deserialize,JsonDe,21,,,406972200.0,ns,1
Deserialize,JsonDe,21,,,434394500.0,ns,1
Deserialize,JsonDe,21,,,407944800.0,ns,1
Deserialize,JsonDe,21,,,420169500.0,ns,1
Deserialize,JsonDe,21,,,424150200.0,ns,1
