group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Deserialize,BincodeDE,21,,,291309500.0,ns,1
Deserialize,BincodeDE,21,,,283965000.0,ns,1
Deserialize,BincodeDE,21,,,293943500.0,ns,1
Deserialize,BincodeDE,21,,,284306800.0,ns,1
Deserialize,BincodeDE,21,,,286948500.0,ns,1
Deserialize,BincodeDE,21,,,295798900.0,ns,1
Deserialize,BincodeDE,21,,,286637000.0,ns,1
Deserialize,BincodeDE,21,,,304849200.0,ns,1
Deserialize,BincodeDE,21,,,308501400.0,ns,1
Deserialize,BincodeDE,21,,,326815600.0,ns,1
Deserialize,BincodeDE,21,,,300139500.0,ns,1
Deserialize,BincodeDE,21,,,303288400.0,ns,1
Deserialize,BincodeDE,21,,,289614200.0,ns,1
Deserialize,BincodeDE,21,,,294422300.0,ns,1
Deserialize,BincodeDE,21,,,287765900.0,ns,1
Deserialize,BincodeDE,21,,,284726900.0,ns,1
Deserialize,BincodeDE,21,,,286422900.0,ns,1
Deserialize,BincodeDE,21,,,291699900.0,ns,1
Deserialize,BincodeDE,21,,,292695300.0,ns,1
Deserialize,BincodeDE,21,,,294891100.0,ns,1
Deserialize,BincodeDE,21,,,295809200.0,ns,1
Deserialize,BincodeDE,21,,,292648000.0,ns,1
Deserialize,BincodeDE,21,,,296356200.0,ns,1
Deserialize,BincodeDE,21,,,290257300.0,ns,1
Deserialize,BincodeDE,21,,,304916900.0,ns,1
Deserialize,BincodeDE,21,,,326203900.0,ns,1
Deserialize,BincodeDE,21,,,297277200.0,ns,1
Deserialize,BincodeDE,21,,,295459200.0,ns,1
Deserialize,BincodeDE,21,,,304116000.0,ns,1
Deserialize,BincodeDE,21,,,290999400.0,ns,1
Deserialize,BincodeDE,21,,,287591700.0,ns,1
Deserialize,BincodeDE,21,,,294166100.0,ns,1
Deserialize,BincodeDE,21,,,291066400.0,ns,1
Deserialize,BincodeDE,21,,,296542200.0,ns,1
Deserialize,BincodeDE,21,,,287562000.0,ns,1
Deserialize,BincodeDE,21,,,294992100.0,ns,1
Deserialize,BincodeDE,21,,,306264300.0,ns,1
Deserialize,BincodeDE,21,,,286797600.0,ns,1
Deserialize,BincodeDE,21,,,295339300.0,ns,1
Deserialize,BincodeDE,21,,,298333100.0,ns,1
Deserialize,BincodeDE,21,,,290422000.0,ns,1
Deserialize,BincodeDE,21,,,294117800.0,ns,1
Deserialize,BincodeDE,21,,,302744800.0,ns,1
Deserialize,BincodeDE,21,,,302412700.0,ns,1
Deserialize,BincodeDE,21,,,296419000.0,ns,1
Deserialize,BincodeDE,21,,,297910800.0,ns,1
Deserialize,BincodeDE,21,,,301715100.0,ns,1
Deserialize,BincodeDE,21,,,299573900.0,ns,1
Deserialize,BincodeDE,21,,,299273700.0,ns,1
Deserialize,BincodeDE,21,,,300860400.0,ns,1
Deserialize,BincodeDE,21,,,313436400.0,ns,1
Deserialize,BincodeDE,21,,,303232000.0,ns,1
Deserialize,BincodeDE,21,,,295390500.0,ns,1
Deserialize,BincodeDE,21,,,307053700.0,ns,1
Deserialize,BincodeDE,21,,,307018900.0,ns,1
Deserialize,BincodeDE,21,,,291689600.0,ns,1
Deserialize,BincodeDE,21,,,293351200.0,ns,1
Deserialize,BincodeDE,21,,,296699600.0,ns,1
Deserialize,BincodeDE,21,,,297116500.0,ns,1
Deserialize,BincodeDE,21,,,290343000.0,ns,1
Deserialize,BincodeDE,21,,,294485900.0,ns,1
Deserialize,BincodeDE,21,,,292330700.0,ns,1
Deserialize,BincodeDE,21,,,290061200.0,ns,1
Deserialize,BincodeDE,21,,,295304800.0,ns,1
Deserialize,BincodeDE,21,,,286883900.0,ns,1
Deserialize,BincodeDE,21,,,289053200.0,ns,1
Deserialize,BincodeDE,21,,,284751700.0,ns,1
Deserialize,BincodeDE,21,,,288936800.0,ns,1
Deserialize,BincodeDE,21,,,290038900.0,ns,1
Deserialize,BincodeDE,21,,,284396700.0,ns,1
Deserialize,BincodeDE,21,,,285523700.0,ns,1
Deserialize,BincodeDE,21,,,301561800.0,ns,1
Deserialize,BincodeDE,21,,,298438200.0,ns,1
Deserialize,BincodeDE,21,,,284370800.0,ns,1
Deserialize,BincodeDE,21,,,282163100.0,ns,1
Deserialize,BincodeDE,21,,,289661300.0,ns,1
Deserialize,BincodeDE,21,,,283210900.0,ns,1
Deserialize,BincodeDE,21,,,282808700.0,ns,1
Deserialize,BincodeDE,21,,,286806500.0,ns,1
Deserialize,BincodeDE,21,,,295520200.0,ns,1
Deserialize,BincodeDE,21,,,281578800.0,ns,1
Deserialize,BincodeDE,21,,,286455000.0,ns,1
Deserialize,BincodeDE,21,,,284682600.0,ns,1
Deserialize,BincodeDE,21,,,286891600.0,ns,1
Deserialize,BincodeDE,21,,,289607200.0,ns,1
Deserialize,BincodeDE,21,,,305895700.0,ns,1
Deserialize,BincodeDE,21,,,308387200.0,ns,1
Deserialize,BincodeDE,21,,,329723700.0,ns,1
Deserialize,BincodeDE,21,,,296974200.0,ns,1
Deserialize,BincodeDE,21,,,291208300.0,ns,1
Deserialize,BincodeDE,21,,,293252100.0,ns,1
Deserialize,BincodeDE,21,,,291689800.0,ns,1
Deserialize,BincodeDE,21,,,295410700.0,ns,1
Deserialize,BincodeDE,21,,,295654300.0,ns,1
Deserialize,BincodeDE,21,,,307103400.0,ns,1
Deserialize,BincodeDE,21,,,293041900.0,ns,1
Deserialize,BincodeDE,21,,,299993200.0,ns,1
Deserialize,BincodeDE,21,,,296547600.0,ns,1
Deserialize,BincodeDE,21,,,310029800.0,ns,1
Deserialize,BincodeDE,21,,,303910200.0,ns,1
