group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Serialize,Json SE,21,,,180916000.0,ns,1
Serialize,Json SE,21,,,183437700.0,ns,1
Serialize,Json SE,21,,,182077500.0,ns,1
Serialize,Json SE,21,,,182610700.0,ns,1
Serialize,Json SE,21,,,182493000.0,ns,1
Serialize,Json SE,21,,,181309400.0,ns,1
Serialize,Json SE,21,,,180852900.0,ns,1
Serialize,Json SE,21,,,182861100.0,ns,1
Serialize,Json SE,21,,,180246800.0,ns,1
Serialize,Json SE,21,,,180730900.0,ns,1
Serialize,Json SE,21,,,181223000.0,ns,1
Serialize,Json SE,21,,,179950300.0,ns,1
Serialize,Json SE,21,,,179977800.0,ns,1
Serialize,Json SE,21,,,182381100.0,ns,1
Serialize,Json SE,21,,,180476700.0,ns,1
Serialize,Json SE,21,,,180407100.0,ns,1
Serialize,Json SE,21,,,180125700.0,ns,1
Serialize,Json SE,21,,,181322400.0,ns,1
Serialize,Json SE,21,,,183307300.0,ns,1
Serialize,Json SE,21,,,182230300.0,ns,1
Serialize,Json SE,21,,,187395100.0,ns,1
Serialize,Json SE,21,,,184127800.0,ns,1
Serialize,Json SE,21,,,181045900.0,ns,1
Serialize,Json SE,21,,,179701600.0,ns,1
Serialize,Json SE,21,,,182915100.0,ns,1
Serialize,Json SE,21,,,183389100.0,ns,1
Serialize,Json SE,21,,,181862400.0,ns,1
Serialize,Json SE,21,,,180523100.0,ns,1
Serialize,Json SE,21,,,180487300.0,ns,1
Serialize,Json SE,21,,,182989300.0,ns,1
Serialize,Json SE,21,,,181533100.0,ns,1
Serialize,Json SE,21,,,180937300.0,ns,1
Serialize,Json SE,21,,,182203200.0,ns,1
Serialize,Json SE,21,,,181049500.0,ns,1
Serialize,Json SE,21,,,180720300.0,ns,1
Serialize,Json SE,21,,,180381400.0,ns,1
Serialize,Json SE,21,,,183495600.0,ns,1
Serialize,Json SE,21,,,181370500.0,ns,1
Serialize,Json SE,21,,,182372200.0,ns,1
Serialize,Json SE,21,,,181723800.0,ns,1
Serialize,Json SE,21,,,180845600.0,ns,1
Serialize,Json SE,21,,,180453700.0,ns,1
Serialize,Json SE,21,,,182933100.0,ns,1
Serialize,Json SE,21,,,181153900.0,ns,1
Serialize,Json SE,21,,,201270200.0,ns,1
Serialize,Json SE,21,,,192650000.0,ns,1
Serialize,Json SE,21,,,182725000.0,ns,1
Serialize,Json SE,21,,,190790800.0,ns,1
Serialize,Json SE,21,,,183448500.0,ns,1
Serialize,Json SE,21,,,180877800.0,ns,1
Serialize,Json SE,21,,,180647900.0,ns,1
Serialize,Json SE,21,,,180252600.0,ns,1
Serialize,Json SE,21,,,186109900.0,ns,1
Serialize,Json SE,21,,,182224300.0,ns,1
Serialize,Json SE,21,,,184139600.0,ns,1
Serialize,Json SE,21,,,180755800.0,ns,1
Serialize,Json SE,21,,,181133300.0,ns,1
Serialize,Json SE,21,,,181324200.0,ns,1
Serialize,Json SE,21,,,179625000.0,ns,1
Serialize,Json SE,21,,,183668600.0,ns,1
Serialize,Json SE,21,,,180901700.0,ns,1
Serialize,Json SE,21,,,181615300.0,ns,1
Serialize,Json SE,21,,,185875900.0,ns,1
Serialize,Json SE,21,,,179550500.0,ns,1
Serialize,Json SE,21,,,180520000.0,ns,1
Serialize,Json SE,21,,,182627700.0,ns,1
Serialize,Json SE,21,,,180566300.0,ns,1
Serialize,Json SE,21,,,184920200.0,ns,1
Serialize,Json SE,21,,,179217700.0,ns,1
Serialize,Json SE,21,,,183128700.0,ns,1
Serialize,Json SE,21,,,181431000.0,ns,1
Serialize,Json SE,21,,,185321900.0,ns,1
Serialize,Json SE,21,,,183959100.0,ns,1
Serialize,Json SE,21,,,179592200.0,ns,1
Serialize,Json SE,21,,,180224800.0,ns,1
Serialize,Json SE,21,,,179467900.0,ns,1
Serialize,Json SE,21,,,182019300.0,ns,1
Serialize,Json SE,21,,,183408600.0,ns,1
Serialize,Json SE,21,,,182308700.0,ns,1
Serialize,Json SE,21,,,182181200.0,ns,1
Serialize,Json SE,21,,,179397100.0,ns,1
Serialize,Json SE,21,,,181883100.0,ns,1
Serialize,Json SE,21,,,180073200.0,ns,1
Serialize,Json SE,21,,,183299400.0,ns,1
Serialize,Json SE,21,,,180487100.0,ns,1
Serialize,Json SE,21,,,181444300.0,ns,1
Serialize,Json SE,21,,,182582500.0,ns,1
Serialize,Json SE,21,,,185817600.0,ns,1
Serialize,Json SE,21,,,181116600.0,ns,1
Serialize,Json SE,21,,,183936400.0,ns,1
Serialize,Json SE,21,,,180446500.0,ns,1
Serialize,Json SE,21,,,184177000.0,ns,1
Serialize,Json SE,21,,,181804600.0,ns,1
Serialize,Json SE,21,,,180288000.0,ns,1
Serialize,Json SE,21,,,179593600.0,ns,1
Serialize,Json SE,21,,,185068700.0,ns,1
Serialize,Json SE,21,,,182841600.0,ns,1
Serialize,Json SE,21,,,180444200.0,ns,1
Serialize,Json SE,21,,,182336100.0,ns,1
Serialize,Json SE,21,,,188263100.0,ns,1
